username,date,tweet
CocaCola,2021-10-21 18:12:11,"@Fyoochur629 We're sorry to hear this. Monster is not a Coca-Cola brand. You can contact them directly for assistance. Best wishes!
Email: info@monsterenergy.com
Website: https://t.co/lwATFCIhx7
Consumer Toll Free Number: (866) 322-4466 x 6585"
CocaCola,2021-10-21 13:59:36,@ranavidhu Please contact Coca-Cola in India at indiahelpline@coca-cola.com for assistance. Best wishes!
CocaCola,2021-10-21 12:35:58,"@VHSistheFUTURE Hi. Thanks for reaching out. We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01849642."
CocaCola,2021-10-20 22:24:21,"@TheRealMcKeever Hi Chris. Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/QNCW8GoODI to find what is available in your area."
CocaCola,2021-10-20 21:40:27,"@ScotShewman Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/QNCW8GoODI to find what is available in your area."
CocaCola,2021-10-20 20:43:08,@LucyLyrical Hi! Thanks for being a passionate flavor fan. During this unprecedented time we are making every effort to get your favorite beverages to you. Due to extreme demand on certain products we are temporarily putting our focus on producing more of those beverages.
CocaCola,2021-10-20 19:13:44,@simonmilham Thank you for reaching out to Coca-Cola USA. You may want to contact the Great Britain team at: https://t.co/SGHZWuxx33 for more assistance.
CocaCola,2021-10-20 18:29:40,@WeWork We’re ready to reimagine your afternoon coffee break. 🤗
CocaCola,2021-10-20 18:20:34,"@unleashedjedi Hi! Coca-Cola with Cinnamon was a limited-time flavor, so it will not be returning this year. However, feel free to check out our other delicious flavors here: https://t.co/UGBxhpXJEn"
CocaCola,2021-10-20 15:59:24,"@heyliz___ Hi Liz. Our brands are not available to be purchased from overseas bottlers. We’ll share your request to see Diet Coke Sublime Lime available in the U.S. To learn more about the wide variety of beverages we offer here in the U.S., check out: https://t.co/Tw5QfxCz32"
CocaCola,2021-10-20 15:45:52,"@dokitaroyalty As part of our World Without Waste vision, we’ve also committed to make bottles with an average of 50% recycled content by 2030. And while the majority of our packaging is recyclable, we are working to get to 100% recyclability. Learn more: https://t.co/ft14vb9nFp"
CocaCola,2021-10-20 12:26:29,@RyanJShankill The Coca-Cola Collectors Club is a good resource for collectors of memorabilia associated with our Company. Here is the website link: https://t.co/w6KVE3C570
CocaCola,2021-10-19 19:55:25,"@simonmilham Hi Simon. Please reach out to our office in England directly via 
bcic@coca-cola.com or call 0800 22 77 11  Option 2 M-F 9-5

Thanks."
CocaCola,2021-10-19 18:57:09,"@CeciliaKy Our deliveries are organized regionally through our local, 
independent bottlers. We recommend checking out the product locator on https://t.co/JBd4N6yKgV to find what is available in your area."
CocaCola,2021-10-19 16:36:47,"@MrMeatty Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/QNCW8GoODI to find what is available in your area."
CocaCola,2021-10-19 15:55:32,@IhsanRao Thank you for reaching out to us. Please contact our offices in Pakistan at: cpakistanpac@coca-cola.com for more assistance.
CocaCola,2021-10-19 15:41:00,@evyenia1 Hi Eved! You can order from our international site at https://t.co/qXUcyK3UYU Hope that helps!
CocaCola,2021-10-19 15:35:25,"@ProudOfLuke813 Thank you for reaching out to us. Unfortunately, Cinnamon Coke was a limited-edition flavor and was only available while supplies lasted. Thanks for being a flavor fan and we'll let the team know you'd like to see it back again."
CocaCola,2021-10-19 14:35:46,"@rockchalkmedic Thank you for contacting Coca-Cola. Each bottler establishes the price that is charged to retailers, which is the wholesale price. The retailer then sets the cost that the consumer pays, which is the reason it may vary from place to place or from one package to another."
CocaCola,2021-10-19 13:54:29,"@RushHour_Pod Thanks for reaching out! Unfortunately, Coca-Cola Cinnamon was a limited time offer and will not return in 2021."
CocaCola,2021-10-19 13:04:30,@judyjude01 Hello. Please send us a DM with your zip code and we will be happy to assist you further.
CocaCola,2021-10-19 12:47:14,@avthakkar Thank you for reaching out to us again. Please contact Coca-Cola India at: indiahelpline@coca-cola.com for more assistance.
CocaCola,2021-10-19 12:07:09,"@ranavidhu Hi Nona. In order to best assist you, please reply with the country that you are located in."
CocaCola,2021-10-18 22:43:17,@MartOnMart2 Which flavor is your favorite? 😋
CocaCola,2021-10-18 22:43:05,@thedefinition08 We'd love to share a Coke with you. Cheers!
CocaCola,2021-10-18 22:37:56,@billthekirk 🥤 + 🍕 = 😍
CocaCola,2021-10-18 22:37:43,@JackKel57845568 It's a good day! 😊
CocaCola,2021-10-18 21:59:37,"Santé, @JLTomy! Enter code 63HK76FV1C at https://t.co/knuJ1tUkAD for a chance to win some real magical prizes #sweepstakes. https://t.co/kvAq4PaImn"
CocaCola,2021-10-18 21:57:39,Enter the world of our Real Magic code hunt at https://t.co/knuJ1tUkAD. And keep an eye on our feed for some of the codes you'll need to enter. #sweepstakes
CocaCola,2021-10-18 19:21:26,@IAmAlanWalker Game on. 😎
CocaCola,2021-10-18 18:48:28,"@thefactot180 Hi.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #x01845568."
CocaCola,2021-10-18 17:53:53,"@Hey_Its_A_Show We're sorry to hear that.  We’d like to look into this.  Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01845483.  Thanks for reaching out!"
CocaCola,2021-10-18 17:50:43,@AvengerFB1 Hi! Please visit https://t.co/Aq0rNZMCLG and scroll down to the CHAT box in the “Contact Us” section. Ask Chip.
CocaCola,2021-10-18 16:38:08,@ChipsAhoy It was ✨ magical ✨ and refreshing. How about yours? ♥️
CocaCola,2021-10-18 15:30:47,"@jamervan It's still available, James! Check out our product locator to find it near you: https://t.co/X9i6Q92YZd"
CocaCola,2021-10-18 14:56:09,"@Madlawa_Led Please contact our office in South Africa directly via 
ccsainfo@coca-cola.com 

Thanks."
CocaCola,2021-10-18 14:53:34,@sushant_kumar09 Hey Sushant! Thank you for contacting Coca-Cola! Please contact your country's regional office for further information: indiahelpline@coca-cola.com
CocaCola,2021-10-18 14:53:07,@Madlawa_Led Thanks for reaching out. Please let us know in which country you live.
CocaCola,2021-10-18 14:51:30,@casedistorted Hi-C Ecto Cooler was a limited edition flavor that was discontinued at the end of 2016. We appreciate your loyalty to the brand and do understand the disappointment. We will be sure to share your comments.
CocaCola,2021-10-18 14:50:49,@NEETH313 Thanks for reaching out. Please contact our office in India directly via indiahelpline@coca-cola.com
CocaCola,2021-10-18 14:50:42,"@userptheleader Thank you for reaching out. However, because we receive many requests for support, we cannot commit to any donations."
CocaCola,2021-10-18 14:49:03,"@Adbx93 Hi Autumn, please visit: https://t.co/VHGSyNMvqE for more information"
CocaCola,2021-10-18 14:47:34,@purushottam852 Thanks for reaching out. Please tell us in which country you are located.
CocaCola,2021-10-18 14:40:46,"@opinionatedbas Thanks for reaching out! Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator: https://t.co/cmnCodgpVk Select your desired flavor from the options on the page &amp; click on “shop now” to bring up the locator."
CocaCola,2021-10-18 14:27:04,"@gracememercy1 Hi De'Andrea.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01845140."
CocaCola,2021-10-18 14:18:59,@in2theswim You've got great taste. Head to https://t.co/pCprMEDbzy and search for your fave flave!
CocaCola,2021-10-18 13:17:18,"@ScienceLP Hi Robert.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01845038."
CocaCola,2021-10-18 13:04:38,"@chasity_kerr Hi Chasity.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01845012."
CocaCola,2021-10-18 12:18:33,"@HLForys Hi Hannah.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01844985."
CocaCola,2021-10-17 18:07:13,"@sophia_roby Thank you for reaching out to us. Please send us a direct message with more details, including your location, so we can work to resolve this."
CocaCola,2021-10-17 17:51:17,"@McquigganPm Thanks for reaching out and we'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EDT, providing Case # 01844071."
CocaCola,2021-10-17 13:01:44,@NikhilSodham Thank you for reaching out to us. Please contact Coca-Cola India at: indiahelpline@coca-cola.com for more assistance.
CocaCola,2021-10-17 12:54:01,@Ouroboros00001 Thank you for reaching out to us. Please contact Coca-Cola Ireland at: +353 1 6694200 (Mon – Fri: 09.00 – 17.00) for more assistance.
CocaCola,2021-10-17 12:43:30,@WobbleBoxers Thank you for reaching out to us. Please contact our offices in Great Britain at: https://t.co/SGHZWuxx33 for more assistance.
CocaCola,2021-10-15 21:19:04,"@ElToroMiPaseo We’re sorry you can’t find your favorite right now. We hope you will look for other packaging options or try one of our other products, and check back later as we are working hard to ensure that our products are always available, both online and in your local store."
CocaCola,2021-10-15 20:51:02,"@Byron_D11 We’re all about bringing you the best &amp; highest quality products. Please give us a call at 1-800-888-6488,  Mon-Fri, 9a-7p EST and reference #01842891 so we can fix this."
CocaCola,2021-10-15 18:28:52,@tmcadams_troy Zero has never tasted so good. 😋
CocaCola,2021-10-15 17:27:34,"@Daniell60339079 Hi Danielle.  Thanks for reaching out.  We'd like to look into this further. If you could, please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01842486."
CocaCola,2021-10-15 16:19:52,"@John_Seel Hello John. Please reach out to our office in Kenya directly via
consumercare@coca-cola.com

Thank you."
CocaCola,2021-10-15 15:11:42,@EscarabajoAzulP You've got great taste. Head to https://t.co/pCprMEDbzy and click on Shop Now and search for your fave flave!
CocaCola,2021-10-15 13:08:52,"@sushant_kumar09 Hi. In order to best assist you, please reply with the country that you are located in."
CocaCola,2021-10-15 12:59:38,"@verdaera Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/QNCW8GoODI to find what is available in your area."
CocaCola,2021-10-15 12:28:49,"@jxsawyer Thanks for reaching out to us. Our deliveries are organized regionally through our local, independent bottlers. We recommend checking out the product locator on: https://t.co/QNCW8GoODI to find what is available in your area."
CocaCola,2021-10-14 20:08:19,"@Kaylore Hello Kay. Thanks for sharing! Right now due to widespread demand, we will be temporarily shifting our focus in order to produce our most in demand beverages. Check out our different package or plastic bottle options in the meantime."
CocaCola,2021-10-14 19:00:21,"@OtakuDante We'd like to help. Please give us a call (800) GET-COKE, Mon-Fri, 9a-7p EST, providing Reference #01841233. We look forward to hearing from you."
CocaCola,2021-10-14 16:58:18,"@_kellyyates Thanks for being a fan! We have over 4,000 products in 200+ countries around the globe. People's taste preferences vary by country and region, so not all of our products and flavors will be available everywhere our brands are sold. Learn more: https://t.co/QNCW8GoODI."
